# FNIRS session start 2025-08-10T02:36:38.757588Z
# columns: t_rel, sr, nr, red_mean, red_std, red_min, red_max, ir_mean, ir_std, ir_min, ir_max, red_slope, ir_slope, mbll_hbo_mean, mbll_hbo_std, mbll_hbr_mean, mbll_hbr_std, hbo_slope, hbr_slope, red_delta_mean, ir_delta_mean, hr_bpm
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
137.039,0.000,0.000,49882.566668,23170.765866,0.000000,65535.000000,47106.223618,24702.349576,0.000000,65535.000000,-38.963393,2637.762947,0.422923,2.385431,0.511566,3.215549,-0.283908,0.271337,-15652.433332,-18428.776382,0.000
